version account-id interface-id srcaddr dstaddr srcport dstport protocol packets bytes start end action log-status
2 607487649814 eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 5332 6 4 228 1642051813 1642051837 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 5332 443 6 5 291 1642051813 1642051837 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 34664 6 3 164 1642051813 1642051837 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 34664 443 6 5 291 1642051813 1642051837 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 36003 6 3 164 1642051813 1642051837 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 36003 443 6 5 291 1642051813 1642051837 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 80 1303 6 3 164 1642051813 1642051837 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 1303 80 6 5 291 1642051813 1642051837 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 1237 6 3 164 1642051813 1642051837 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 1237 443 6 5 291 1642051813 1642051837 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 80 33339 6 3 164 1642051813 1642051837 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 33339 80 6 5 291 1642051813 1642051837 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 39307 6 3 164 1642051813 1642051837 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 39307 443 6 5 291 1642051813 1642051837 ACCEPT OK
2 607487649814 eni-08f7e684224b548a7 45.134.26.42 10.99.5.76 49471 6571 6 1 40 1642051802 1642051802 ACCEPT OK
